	Merozoite_1	Merozoite_2	Merozoite_3	IntraEri_1	IntraEri_2	IntraEri_3
g1979	178.63273215800083	154.55653281473508	167.02132373659384	117.14439202207818	177.48954615481293	133.35977245249987
g198	236.19216807557888	180.31595495052426	260.148364850331	212.44830417563333	235.00930648276156	234.78287951361733
g1980	986.4496431391823	772.7826640736754	723.75906952524	798.1702642860242	913.7424783525554	822.0304116194005
g1981	442.6122141248243	336.4824516487461	365.42241132672956	268.0422529318738	315.53697094188965	278.913544418073
g1982	2042.367571006476	2043.0441681447792	1729.936013732357	2043.0776167918382	1838.9889087707006	1954.1368108569502
g1983	422.7641327739353	445.95999572585015	381.6184184769447	409.01262299234077	474.9488781364901	453.6942041054567
g1984	531.9285802038247	437.91017630841606	428.1819390338133	409.01262299234077	424.0028047031642	456.0168706793755
g1985	1159.1279508919165	1155.9540683435393	945.4419173938101	839.8657258532046	741.1831973687096	844.4828551672815
g1986	333.44776669493484	478.15927339558664	497.01496942222775	379.2301504443548	333.6146099021021	344.7224306791034
g1987	581.5487835810471	640.7656256277559	522.3212305944389	492.40354612670154	598.2055074106657	531.1164232360808
g1988	654.9866845793364	858.110749898477	780.4450945509931	1123.7919641440042	1097.805711401991	1106.9441780200968
g1989	1288.140479672695	1286.3611429059722	1174.2105183905992	1054.2995281987037	1114.2399286385478	1125.3319550636202
g199	3050.6501036316363	3954.071297843639	3636.0036052233036	6043.856429071288	6231.85517610232	6209.261974276046
g1990	2115.8054720047653	2300.638389502671	2131.7994411470704	2106.6135582275415	1967.1758032158432	2027.4943634832164
g1991	1427.0770491289177	1853.068429893334	1790.6710405456638	1777.0208620298301	1855.4231260072572	1691.094821360655
g1992	305.6604528036903	444.3500318423633	352.26315551717977	182.66583162764735	118.32636410320862	175.3613263308634
g1993	2385.7393783768553	2490.614127754116	2093.33392416531	2775.726441472293	2682.064253006062	2805.7812212938143
g1994	281.84275518262353	378.34151261940355	410.97368143670974	329.5926961977115	304.03301887629993	304.8499878268321
g1995	2250.7724251908103	2920.474484645098	2507.3443569426845	2384.583302008744	2363.240438616861	2200.3394676923344
g1996	1081.7204336234495	1096.3854046545268	1347.3053448085236	827.9527368340102	831.5713921697717	871.3870763151733
g1997	1508.4541826675625	1461.847206206036	1321.9990836363124	1594.3550304021828	1760.104666035228	1728.6445976390078
g1998	430.70336531429086	407.3208625221664	379.59391758316787	466.592069918447	612.9963029235669	552.2139779491758
g1999	1298.0645203481392	811.4217972773591	794.6166008074314	1066.212517217898	1091.2320245073684	1125.3319550636202
g2	1178.9760322428053	568.3172508708487	750.5837063677839	992.749084932866	824.997705275149	953.8417396892879
g20	309.63006907386807	284.96360737716776	203.46233982457795	216.4193005153648	208.71455890427075	199.5557698091834
g200	176.64792402291192	157.7764605817087	170.0580750772592	222.37579502496197	205.4277154569594	178.45821509608837
g2000	3034.771638550925	2872.1755681404934	2832.2767503938762	2839.2623829079967	2557.1642020082304	2667.5825601456504
g2001	603.381673067025	619.8360951424271	507.1374738911122	498.3600406362987	532.4686384644388	541.1813117230619
g2002	87.33155794391152	144.89674951381414	148.8008156926018	119.12989019194391	151.1947985763221	125.61755053943746
g2003	3134.01204530537	3058.931378624965	3198.7114121674945	2597.0316061843773	2093.71927593733	2460.8652350668845
g2004	1365.547996941162	1709.7816442630067	1413.101623856273	1187.3279055797077	1124.1004589804818	1227.7228398638704
g2005	2955.379313147369	3725.45642638851	3932.0868609381746	4153.662171359111	4348.493880792917	4213.123609540732
g2006	256.0402494264678	379.9514765028904	445.39019663091693	192.593322476976	175.84612443115725	185.23265927001796
g2007	785.9840214952036	842.0111110636087	809.8003575107581	772.3587880777698	823.3542835514933	839.6439664716174
g2008	829.6498004671594	816.2516889278196	710.5998137156902	1004.6620739520604	995.9135645353391	989.2624049415484
g2009	349.3262317756461	388.0012959203245	359.34890864539886	440.7805937101925	407.5685874666074	408.7893170096948
g201	672.8499577951364	668.1350116470318	721.7345686314632	522.1860186746875	540.6857470827172	498.59909120121864
g2010	4664.299117458911	4754.2233479365905	4223.108864418603	5007.426384401376	5308.252167407831	5250.000679247614
g2011	1810.145019201075	2307.0782450366182	2336.274031418537	1951.7447009780144	1967.1758032158432	2041.4303629267288
g2012	279.8579470475346	323.60274058085156	354.28765641095663	287.89723463053116	305.6764405999556	294.9786548876775
g2013	252.07063315629006	198.02555766887932	218.6460965279047	166.7818462687215	118.32636410320862	127.94021711335618
g2014	1147.219102081383	1642.1631611565601	1332.121588105197	1346.1677591689663	1364.0400306342103	1234.3037284899733
g2015	736.3638181179812	772.7826640736754	699.4650587999173	645.2869052063629	657.36868946227	649.3788629581089
g2016	557.7310859599803	494.2589122304549	450.45144886535917	732.648824680455	782.2687404601014	730.0915264017844
g2017	647.0474520389807	640.7656256277559	589.1297600890765	818.0252459846815	747.7568842633322	828.0306336020238
g2018	1145.2342939462942	861.3306776654507	945.4419173938101	1097.9804879357498	986.0530341934051	1032.038181011218
g2019	776.0599808197592	811.4217972773591	579.007255620192	1028.488051990449	953.1845997202917	999.1337378807029
g202	4366.577897195576	4532.048332015409	4103.6633116857665	3704.9395849694556	3745.3581082112837	3874.982067487732
g2020	1579.907275530763	1355.5895898959054	1565.9514413364284	1622.152004780303	1615.4835543535287	1549.4121603516132
g2021	791.9384459004704	652.0353728121636	857.3761285145151	700.8808539626034	683.6634370407609	700.864638679974
g2022	222.29851112995658	217.3451242707212	305.6996349603112	283.9262382907997	230.07904131179453	311.62443200076166
g2023	1839.9171412274084	2608.1414912486543	2146.983197850397	2015.280642413718	2018.121876649169	2019.9456971179807
g2024	107.1796392948005	159.38642446519555	188.27858312125124	230.31778770442492	235.00930648276156	168.00621551345412
g2025	617.2753300126473	410.54079028914003	522.3212305944389	569.837974751465	562.0502294902409	538.6650896013166
g2026	75.42270913337812	104.64765242664353	76.93103396352201	51.62295241650903	44.37238653870323	55.93755332187585
g2027	827.6649923320705	874.2103887333452	760.2000856132241	1135.7049531631988	1010.7043600482402	1022.1668480720635
g2028	498.1868419073134	476.5493095120998	429.19418948070177	561.8959820720021	468.3751912418674	531.6970898795604
g2029	1204.7785379989612	1667.9225832923494	1427.273130112711	1649.9489791584233	1401.838730278291	1517.8626060558838
g203	2407.5722678628335	2305.4682811531316	2054.8684071835487	2626.814078732363	2742.870856781322	2740.5530016762636
g2030	1540.2111128289848	1799.939621738269	1555.828936867544	1540.746579815808	1398.5518868309796	1431.9239428208912
g2031	867.3611550338485	1011.0573188297252	947.466418287587	887.5176819299821	944.9674911020132	903.3237417065557
g2032	1478.682060641229	1608.3539196033369	1233.9332947570176	1201.226392768768	1227.6360275707893	1210.30284055948
g2033	533.9133883389136	605.3464201910457	484.86796405956636	494.38904429656725	488.09625192573554	470.53353676636743
g2034	228.2529355352233	334.87248776525934	350.23865462340285	184.65132979751306	174.20270270750157	217.94354685270662
g2035	182.60234842817863	284.96360737716776	262.1728657441079	297.8247254798598	282.66853646877615	258.5902118962842
g2036	277.8731389124457	336.4824516487461	244.96460814700433	281.9407401209339	216.93166752254913	272.9133224354497
g2037	238.17697621066776	178.70599106703742	178.15607865236677	329.5926961977115	218.5750892462048	281.62332208764485
g2038	635.1386032284473	724.4837475690706	628.607527517726	681.0258722639461	672.1594849751712	673.7668619842555
g2039	424.74894090902416	375.1215848524299	380.60616803005627	559.9104839021364	573.5541815558306	502.2766466099233
g204	3902.1327935847735	4235.814977453833	4039.8915335317943	5885.016575482029	5883.449770687317	5948.5426513536695
g2040	3469.444620135394	4028.1296364840327	3544.9010650033433	4328.386010307296	3891.6226416166387	4224.156275766846
g2041	692.6980391460254	547.3877203855201	620.5095239426183	909.3581617985052	930.1766955891121	802.0941901932648
g2042	2413.5266922681	2778.797662898258	2395.9968077849553	2781.6829359818903	2479.923380996414	2606.6125625802842
g2043	2101.911815059143	1930.3466963007015	1668.1887364721615	1800.8468400682189	2036.1995156093815	2078.786583657255
g2044	2101.911815059143	1930.3466963007015	1668.1887364721615	1800.8468400682189	2036.1995156093815	2078.786583657255
g2045	522.0045395283802	759.9029530057808	715.6610659501324	228.33228953455918	261.3040540612524	240.7831014962407
g2046	224.2833192650455	571.5371786378224	375.54491579561403	305.7667181593227	243.22641510103992	236.71843499188293
g2047	730.4093937127145	689.0645421323605	638.7300319866105	633.3739161871684	757.6174146052663	756.6086364540232
g2048	891.1788526549152	862.9406415489375	820.935112426531	865.6772020614592	824.997705275149	773.4479691149339
g2049	787.9688296302925	829.1313999957142	784.4940963385469	631.3884180173028	560.4068077665852	669.1215288364181
g205	1966.944861873098	2218.530231444843	2662.218675316617	1910.0492394108342	1880.0744518620925	1862.9721478306403
g2050	331.46295855984596	331.65255999828565	351.2509050702913	422.9111101814009	353.33567058597015	358.4648745747892
g2051	148.86061013166736	162.6063522321692	194.35208580258194	148.9123627399299	177.48954615481293	180.7808816700071
g2052	2344.0584075399884	2366.646908725631	2017.415140648676	2936.5517932314174	2851.3366905425964	2930.430994094119
g2053	71.45309286320033	82.108158057828	180.18057954614366	59.56494509597196	70.66713411719404	100.64888486981123
g2054	922.9357828163376	806.5919056268987	1020.3484504635552	923.2566489875653	797.0595359730024	908.7432970456994
g2055	212.37447045451208	152.94656893124824	124.50680496727905	125.0863847015411	179.1329678784686	147.6828829916653
g2056	1002.3281082198935	1004.617463295778	802.7146043825389	955.0246197054171	1020.5648903901742	958.0999617414722
g2057	605.3664812021138	653.6453366956504	510.1742252317776	595.6494509597196	552.1896991483069	522.212868036059
g2058	105.1948311597116	93.37790524223577	122.48230407350216	121.11538836180965	133.1171596161097	132.7791058090202
g2059	716.5157367670922	486.20909281302073	515.2354774662198	553.9539893925393	527.5383732934718	536.7295341230509
g206	1822.0538680116083	1674.3624388262965	1856.4673195934129	1860.4117851641909	1977.0363335577772	1849.8103705784342
g2060	718.5005449021811	714.8239642681497	602.2890158986263	683.0113704338117	677.0897501461382	711.5101938104347
g2061	4043.054171176085	4499.849054345672	4613.837536917544	3287.9849692976522	4483.2544621326815	3531.808081191241
g2062	954.6927129777599	1716.221499796954	1437.3956345815955	927.2276453272968	859.5095614719181	957.325739550166
g2063	365.20469685635726	383.171404269864	390.72867249894074	307.75221632918846	369.7698878225269	398.91798407054023
g2064	416.80970836866857	503.9186955313758	344.16515194207216	430.8531028608638	433.86333504509827	484.4695362098798
g2065	583.533591716136	492.64894834696804	487.90471540023174	538.0700040336134	534.1120601880945	592.8606429927534
g2066	1155.1583346217387	1188.153346013276	1013.262697335336	1034.4445465000463	1229.279449294445	1045.9741804547305
g2067	948.7382885724933	888.7000636847266	809.8003575107581	966.9376087246114	949.8977562729802	955.97085071538
g2068	770.1055564144924	722.8737836855838	625.5707761770606	792.2137697764271	760.9042580525776	769.3833026105762
g2069	190.54158096853422	165.82627999914283	182.20508043992055	63.53594143570342	90.38819480106214	80.71266344367554
g207	442.6122141248243	436.3002124249292	492.965967634674	436.809597370461	432.21991332144256	464.5333147837441
g2070	3012.9387490649474	2962.3335456157556	2650.0716699539557	3069.5801706124216	3109.3539011565376	3083.3398768771012
g2071	2145.5775940310987	2170.2313149402385	1890.8838347876201	2207.873964890694	2198.8982662512935	2224.340355622828
g2072	799.8776784408259	821.0815805782801	751.0898315912281	683.0113704338117	598.2055074106657	639.8946411146075
g2073	3296.7663123826596	2883.445315324901	3376.867490819861	3639.4181453638867	3820.9555074994446	3744.9127393482836
g2074	2663.612517289301	3163.5790310516086	2788.749981177673	3256.2169985798005	3234.2539521543686	3264.314314094935
g2075	172.67830775273413	181.92591883401107	218.6460965279047	109.20239934261525	156.12506374728915	129.8757725916218
g2076	770.1055564144924	631.1058423268348	730.8448226534591	692.9388612831405	571.910759832175	683.2510838277569
g2077	1045.9938871918494	1123.754790673803	943.4174165000331	1401.7617079252068	1129.0307241514488	1248.2397279334857
g2078	1139.2798695410274	1461.847206206036	1251.1415523541211	1185.342407409842	1132.3175675987602	1097.0728450809422
g2079	2256.726849596077	2611.361419015628	2314.0045215869914	2585.118617165183	2586.745793034033	2444.0259024059737
g208	1417.1530084534731	1102.8252601884742	1122.5857455992884	1423.6021877937299	1362.3966089105547	1323.5328360380176
g2080	821.7105679268038	779.2225196076226	790.5675990198775	726.6923301708579	765.8345232235446	807.9008566280617
g2081	577.5791673108694	608.5663479580194	722.7468190783516	718.7503374913949	616.2831463708782	611.6355311319297
g2082	3344.4017076247933	4280.893966191464	8321.710923869927	3712.8815776489187	3633.605431002698	3807.4311812962624
g2083	2947.4400806070134	2947.843870664374	5704.537393439847	2843.233379247728	2650.839240256604	2657.711227206496
g2084	224.2833192650455	127.18714679545907	131.08643287205396	166.7818462687215	164.3421723655675	173.81288194825092
g2085	1524.3326477482738	1242.8921180518278	1798.7690441207712	1258.805839694874	1068.224120376189	1113.1379555505468
g2086	212.37447045451208	132.01703844591955	151.83756703326713	152.88335907966135	179.1329678784686	175.3613263308634
g2087	240.16178434575667	186.75581048447154	187.26633267436281	226.34679136469344	228.43561958813885	228.78265753099396
g2088	1419.1378165885621	1812.8193328061634	1706.6542534539226	1094.0094915960183	1148.751784835317	1183.7857305072412
g2089	3310.659969328282	4150.486891629032	8340.437557137364	3226.4345260318146	3153.7262876952404	3297.412312773277
